"id","listingType","featureGroups","numberOfRooms","price","debtFreePrice","livingArea","totalArea","pricePMsq","city","region","district","postalCode","floor","buildingAge","centrum","hasSauna","hasBalcony","hasParking","hasWalkInCloset","hasStorage","link"
"523162","Kerrostalo","apartment",3,29000,29000,70,70,414.285714285714,"Juuka","Juuka","Juuka","83900",0,52,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/523162'>https://op-koti.fi/kohde/523162</a>"
"522612","Kerrostalo","apartment",1,44931.44,49000,35,35,1400,"Seinäjoki","Seinäjoki","Kasperi","60150",1,47,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/522612'>https://op-koti.fi/kohde/522612</a>"
"505752","Kerrostalo","apartment",5,154000,154000,133,133,1157.89473684211,"Pori","Pori","Keskusta","28100",0,67,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/505752'>https://op-koti.fi/kohde/505752</a>"
"522607","Kerrostalo","apartment",1,44931.44,49000,35,35,1400,"Seinäjoki","Seinäjoki","Kasperi","60150",1,47,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/522607'>https://op-koti.fi/kohde/522607</a>"
"523163","Rivitalo","apartment",2,73000,73000,49.5,49.5,1474.74747474747,"Pyhtää","Pyhtää","Siltakylä","49220",1,32,0,1,0,1,1,1,"<a href='https://op-koti.fi/kohde/523163'>https://op-koti.fi/kohde/523163</a>"
"523399","Kerrostalo","apartment",3,27856.48,30000,66,66,454.545454545455,"Joroinen","Joroinen","Kirkonkylä","79600",2,53,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/523399'>https://op-koti.fi/kohde/523399</a>"
"523034","Kerrostalo","apartment",1,124800,124800,29.5,29.5,4230.50847457627,"Tampere","Länsi","Rahola","33300",5,8,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/523034'>https://op-koti.fi/kohde/523034</a>"
"516305","Kerrostalo","apartment",4,36039.58,39000,83,83,469.879518072289,"Äänekoski","Äänekoski","Suolahti","44200",3,46,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/516305'>https://op-koti.fi/kohde/516305</a>"
"523314","Luhtitalo","apartment",3,145000,145000,76,76,1907.89473684211,"Raahe","Raahe","Keskusta","92100",1,22,1,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/523314'>https://op-koti.fi/kohde/523314</a>"
"522967","Omakotitalo","apartment",3,50900,50900,69,79,644.303797468354,"Pieksämäki","Pieksämäki","Pyhitty","76620",0,65,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/522967'>https://op-koti.fi/kohde/522967</a>"
"510877","Omakotitalo","apartment",4,70000,70000,105,144,486.111111111111,"Äänekoski","Äänekoski","Suolahti","44200",0,40,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/510877'>https://op-koti.fi/kohde/510877</a>"
"522957","Kerrostalo","apartment",4,66331.63,79000,85,85,929.411764705882,"Valkeakoski","Valkeakoski","Keskusta","37600",1,60,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/522957'>https://op-koti.fi/kohde/522957</a>"
"522627","Kerrostalo","apartment",3,79000,79000,76,76,1039.47368421053,"Mikkeli","Mikkeli","Kaituenmäki","50500",2,38,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/522627'>https://op-koti.fi/kohde/522627</a>"
"523083","Kerrostalo","apartment",2,56000,56000,52,52,1076.92307692308,"Hyvinkää","Hyvinkää","Talvisilta","05860",1,47,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/523083'>https://op-koti.fi/kohde/523083</a>"
"523316","Kerrostalo","apartment",2,224000,224000,47,47,4765.95744680851,"Vantaa","Itä-Vantaa","Pakkala","01510",4,15,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/523316'>https://op-koti.fi/kohde/523316</a>"
"506499","Rivitalo","apartment",3,15052.37,25000,82.5,82.5,303.030303030303,"Kuhmo","Kuhmo","405 Korpisalmi","88900",0,43,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/506499'>https://op-koti.fi/kohde/506499</a>"
"520418","Kerrostalo","apartment",3,88071.59,109500,115,128,855.46875,"Hausjärvi","Hausjärvi","Hikiä","12240",1,70,0,0,0,0,0,1,"<a href='https://op-koti.fi/kohde/520418'>https://op-koti.fi/kohde/520418</a>"
"520406","Kerrostalo","apartment",2,36388.98,47500,47,78,608.974358974359,"Hausjärvi","Hausjärvi","Hikiä","12240",3,70,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/520406'>https://op-koti.fi/kohde/520406</a>"
"523145","Kerrostalo","apartment",3,45000,45000,76,76,592.105263157895,"Jämsä","Jämsä","Jämsänkoski Puistola","42300",2,46,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/523145'>https://op-koti.fi/kohde/523145</a>"
"522575","Rivitalo","apartment",2,19000,19000,59,59,322.033898305085,"Savonlinna","Savonlinna","Savonranta","58300",1,38,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/522575'>https://op-koti.fi/kohde/522575</a>"
"520131","Kerrostalo","apartment",2,37536.64,39000,58,58,672.413793103448,"Kokkola","Kokkola","Kälviä","68300",1,44,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/520131'>https://op-koti.fi/kohde/520131</a>"
"523412","Kerrostalo","apartment",1,127000,127000,28.5,28.5,4456.14035087719,"Vantaa","Länsi-Vantaa","Myyrmäki","01600",1,51,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/523412'>https://op-koti.fi/kohde/523412</a>"
"517926","Kerrostalo","apartment",2,78321.84,79900,61,61,1309.83606557377,"Oulu","Oulu","Koskela","90560",1,46,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/517926'>https://op-koti.fi/kohde/517926</a>"
"523433","Kerrostalo","apartment",3,8000,19331,70,70,276.157142857143,"Jämsä","Jämsä","Konilannotko","42300",3,31,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/523433'>https://op-koti.fi/kohde/523433</a>"
"523019","Kerrostalo","apartment",1,63840,69000,35.5,35.5,1943.66197183099,"Lahti","Lahti","Pyhätön","15150",2,60,0,0,1,0,1,0,"<a href='https://op-koti.fi/kohde/523019'>https://op-koti.fi/kohde/523019</a>"
"523161","Omakotitalo","apartment",3,149000,149000,110,210,709.52380952381,"Alavus","Alavus","Keskusta","63300",0,31,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/523161'>https://op-koti.fi/kohde/523161</a>"
"523317","Rivitalo","apartment",4,128000,128000,103,103,1242.71844660194,"Pori","Pori","Pietniemi","28660",1,37,0,1,0,0,1,0,"<a href='https://op-koti.fi/kohde/523317'>https://op-koti.fi/kohde/523317</a>"
"523216","Kerrostalo","apartment",3,125000,125000,79.5,79.5,1572.32704402516,"Kaarina","Kaarina","Piikkiön kirkonkylä","21500",2,46,0,0,1,0,1,0,"<a href='https://op-koti.fi/kohde/523216'>https://op-koti.fi/kohde/523216</a>"
"523305","Omakotitalo","apartment",4,95000,95000,94,181,524.861878453039,"Kotka","Kotka","Aittakorpi","48400",0,53,0,0,0,1,0,1,"<a href='https://op-koti.fi/kohde/523305'>https://op-koti.fi/kohde/523305</a>"
"522950","Kerrostalo","apartment",3,39731.15,43000,74,74,581.081081081081,"Pori","Pori","Pormestarinluoto","28190",3,44,0,0,1,0,1,0,"<a href='https://op-koti.fi/kohde/522950'>https://op-koti.fi/kohde/522950</a>"
"522994","Kerrostalo","apartment",1,83810.68,119000,31,31,3838.70967741935,"Kuopio","Kuopio","Lehtoniemi","70840",2,9,0,1,1,0,0,0,"<a href='https://op-koti.fi/kohde/522994'>https://op-koti.fi/kohde/522994</a>"
"522396","Kerrostalo","apartment",2,102997.72,128000,74,74,1729.72972972973,"Pori","Pori","Keskusta","28100",3,61,1,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/522396'>https://op-koti.fi/kohde/522396</a>"
"516997","Kerrostalo","apartment",3,129000,129000,76,76,1697.36842105263,"Kuopio","Kuopio","Niirala","70620",2,68,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/516997'>https://op-koti.fi/kohde/516997</a>"
"522694","Kerrostalo","apartment",2,169000,169000,47,47,3595.74468085106,"Kuopio","Kuopio","Uusi-Haapaniemi","70620",1,23,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/522694'>https://op-koti.fi/kohde/522694</a>"
"514849","Kerrostalo","apartment",2,93000,93000,53.5,53.5,1738.31775700935,"Kajaani","Kajaani","Keskusta","87100",2,33,1,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/514849'>https://op-koti.fi/kohde/514849</a>"
"522844","Rivitalo","apartment",6,254650.58,269000,201,201,1338.30845771144,"Salo","Salo","Keskusta, Salo","24240",0,55,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/522844'>https://op-koti.fi/kohde/522844</a>"
"522985","Rivitalo","apartment",3,116000,116000,76,76,1526.31578947368,"Oulu","Oulu","Kaijonranta","90570",1,31,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/522985'>https://op-koti.fi/kohde/522985</a>"
"520516","Kerrostalo","apartment",1,292000,292000,52.5,52.5,5561.90476190476,"Turku","Turku","Telakkaranta","20810",2,5,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/520516'>https://op-koti.fi/kohde/520516</a>"
"516928","Kerrostalo","apartment",3,164000,164000,75.5,75.5,2172.18543046358,"Pori","Pori","5. osa / Itätulli","28100",1,35,1,1,1,0,0,0,"<a href='https://op-koti.fi/kohde/516928'>https://op-koti.fi/kohde/516928</a>"
"523208","Kerrostalo","apartment",2,114000,114000,52,52,2192.30769230769,"Pori","Pori","Keskusta","28100",6,46,1,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/523208'>https://op-koti.fi/kohde/523208</a>"
"512854","Rivitalo","apartment",2,129000,129000,100.4,100.4,1284.86055776892,"Kuopio","Kuopio","Länsi-Puijo","70280",1,43,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/512854'>https://op-koti.fi/kohde/512854</a>"
"522833","Kerrostalo","apartment",3,330000,330000,76,76,4342.1052631579,"Raasepori","Raasepori","Tammisaari","10600",1,5,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/522833'>https://op-koti.fi/kohde/522833</a>"
"522940","Omakotitalo","apartment",7,485000,485000,292,340,1426.47058823529,"Sotkamo","Sotkamo","Hirvenniemi","88600",0,21,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/522940'>https://op-koti.fi/kohde/522940</a>"
"516467","Rivitalo","apartment",3,155000,155000,85,85,1823.52941176471,"Muurame","Muurame","Keskusta","40950",1,32,0,1,1,0,1,0,"<a href='https://op-koti.fi/kohde/516467'>https://op-koti.fi/kohde/516467</a>"
"516482","Rivitalo","apartment",3,104086.91,105000,86,86,1220.93023255814,"Äänekoski","Äänekoski","Pukkimäki","44100",1,97,1,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/516482'>https://op-koti.fi/kohde/516482</a>"
"515197","Kerrostalo","apartment",2,45000,45000,60,60,750,"Heinola","Heinola","Heinola kk","18300",2,39,0,1,1,0,0,0,"<a href='https://op-koti.fi/kohde/515197'>https://op-koti.fi/kohde/515197</a>"
"681330","Erillistalo","apartment",9,4500000,4500000,460,518,8687.25868725869,"Helsinki","Etelä-Helsinki","Lauttasaari","00200",1,26,0,1,1,1,0,0,"<a href='https://op-koti.fi/kohde/681330'>https://op-koti.fi/kohde/681330</a>"
"523411","Omakotitalo","apartment",6,245000,245000,260,260,942.307692307692,"Ulvila","Ulvila","Vanhakylä","28450",0,140,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/523411'>https://op-koti.fi/kohde/523411</a>"
"512472","Rivitalo","apartment",4,71412.24,72000,99.5,99.5,723.618090452261,"Uusikaupunki","Uusikaupunki","Santtio","23500",1,51,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/512472'>https://op-koti.fi/kohde/512472</a>"
"523109","Rivitalo","apartment",5,279000,279000,115,115,2426.08695652174,"Nokia","Nokia","Tervasuo","37120",1,15,0,1,0,1,1,1,"<a href='https://op-koti.fi/kohde/523109'>https://op-koti.fi/kohde/523109</a>"
"522982","Kerrostalo","apartment",2,31912.65,52000,50,50,1040,"Salo","Salo","Moisio","24100",2,68,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/522982'>https://op-koti.fi/kohde/522982</a>"
"522823","Rivitalo","apartment",3,195000,195000,86.5,86.5,2254.33526011561,"Jyväskylä","Jyväskylä","Väinölä","40420",1,17,0,1,1,0,1,0,"<a href='https://op-koti.fi/kohde/522823'>https://op-koti.fi/kohde/522823</a>"
"522550","Kerrostalo","apartment",1,20276.55,29900,22.5,22.5,1328.88888888889,"Heinola","Heinola","Tähtiniemi","18100",1,66,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/522550'>https://op-koti.fi/kohde/522550</a>"
"523281","Kerrostalo","apartment",3,77160,85000,72,72,1180.55555555556,"Lahti","Lahti","Mukkula","15240",1,55,0,0,1,0,1,0,"<a href='https://op-koti.fi/kohde/523281'>https://op-koti.fi/kohde/523281</a>"
"523084","Omakotitalo","apartment",5,325000,325000,133,227,1431.71806167401,"Lieto","Lieto","Littoinen","20660",0,23,0,1,0,1,0,0,"<a href='https://op-koti.fi/kohde/523084'>https://op-koti.fi/kohde/523084</a>"
"523195","Omakotitalo","apartment",4,140000,140000,119,166,843.373493975904,"Orimattila","Orimattila","Peltola","16300",0,49,0,1,0,0,1,0,"<a href='https://op-koti.fi/kohde/523195'>https://op-koti.fi/kohde/523195</a>"
"523222","Kerrostalo","apartment",2,479644.38,5e+05,62,62,8064.51612903226,"Helsinki","Etelä-Helsinki","Katajanokka","00160",2,116,0,0,0,0,1,0,"<a href='https://op-koti.fi/kohde/523222'>https://op-koti.fi/kohde/523222</a>"
"522141","Kerrostalo","apartment",2,22000,22000,58.5,58.5,376.068376068376,"Pieksämäki","Pieksämäki","Keskusta","76100",3,41,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/522141'>https://op-koti.fi/kohde/522141</a>"
"522651","Omakotitalo","apartment",3,182000,182000,80,180,1011.11111111111,"Kemiönsaari","Kemiönsaari","Ölmos","25870",0,81,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/522651'>https://op-koti.fi/kohde/522651</a>"
"522918","Kerrostalo","apartment",1,89000,89000,31,31,2870.96774193548,"Jyväskylä","Jyväskylä","Mäki-Matti","40700",3,72,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/522918'>https://op-koti.fi/kohde/522918</a>"
"697932","Kerrostalo","apartment",2,60000,60000,58.8,58.8,1020.40816326531,"Lohja","Lohja","Virkkala","08700",2,47,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/697932'>https://op-koti.fi/kohde/697932</a>"
"522917","Kerrostalo","apartment",1,89000,89000,24,24,3708.33333333333,"Jyväskylä","Jyväskylä","Mäki-Matti","40700",4,55,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/522917'>https://op-koti.fi/kohde/522917</a>"
"522599","Omakotitalo","apartment",6,173000,173000,157,200,865,"Isokyrö","Isokyrö","Isokyrö","61500",0,40,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/522599'>https://op-koti.fi/kohde/522599</a>"
"522995","Kerrostalo","apartment",3,95000,95000,78,78,1217.94871794872,"Mikkeli","Mikkeli","Maunuksela","50100",1,45,1,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/522995'>https://op-koti.fi/kohde/522995</a>"
"521958","Paritalo","apartment",5,195000,195000,105,105,1857.14285714286,"Vihti","Vihti","Ojakkala","03250",1,36,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/521958'>https://op-koti.fi/kohde/521958</a>"
"523049","Kerrostalo","apartment",3,122000,122000,56.3,56.3,2166.96269982238,"Lahti","Lahti","Paavola","15140",5,63,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/523049'>https://op-koti.fi/kohde/523049</a>"
"523277","Rivitalo","apartment",2,49000,49000,60,60,816.666666666667,"Hankasalmi","Hankasalmi","Hankasalmen asema","41500",0,39,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/523277'>https://op-koti.fi/kohde/523277</a>"
"523326","Kerrostalo","apartment",1,77586.27,79000,22,22,3590.90909090909,"Oulu","Oulu","Raksila","90130",3,66,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/523326'>https://op-koti.fi/kohde/523326</a>"
"522786","Kerrostalo","apartment",3,489000,489000,62,62,7887.09677419355,"Helsinki","Etelä-Helsinki","Vallila","00510",1,97,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/522786'>https://op-koti.fi/kohde/522786</a>"
"522727","Kerrostalo","apartment",2,76784.76,79000,88.5,88.5,892.655367231638,"Helsinki","Itä-Helsinki","Meri-Rastila","00980",1,31,0,0,0,0,0,1,"<a href='https://op-koti.fi/kohde/522727'>https://op-koti.fi/kohde/522727</a>"
"522102","Omakotitalo","apartment",6,179000,179000,160,192,932.291666666667,"Mikkeli","Mikkeli","Kirjala","50130",0,69,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/522102'>https://op-koti.fi/kohde/522102</a>"
"523260","Kerrostalo","apartment",2,38500,38500,52,52,740.384615384615,"Sysmä","Sysmä","Suurikylä","19700",0,42,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/523260'>https://op-koti.fi/kohde/523260</a>"
"522362","Kerrostalo","apartment",1,49209.87,172900,29,29,5962.06896551724,"Kuopio","Kuopio","Keskusta","70100",2,3,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/522362'>https://op-koti.fi/kohde/522362</a>"
"523302","Rivitalo","apartment",2,88000,88000,61,61,1442.62295081967,"Orivesi","Orivesi","Tähtiniemi","35100",0,33,1,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/523302'>https://op-koti.fi/kohde/523302</a>"
"522905","Paritalo","apartment",3,225000,225000,76,76,2960.52631578947,"Tuusula","Tuusula","Mattila","04340",1,18,0,1,0,1,0,0,"<a href='https://op-koti.fi/kohde/522905'>https://op-koti.fi/kohde/522905</a>"
"522863","Kerrostalo","apartment",1,56000,56000,36,36,1555.55555555556,"Savonlinna","Savonlinna","Keskusta","57100",1,66,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/522863'>https://op-koti.fi/kohde/522863</a>"
"522784","Kerrostalo","apartment",2,42152.29,92000,60,60,1533.33333333333,"Kuopio","Kuopio","Päiväranta","70420",3,51,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/522784'>https://op-koti.fi/kohde/522784</a>"
"522443","Kerrostalo","apartment",4,280479.81,287000,88,88,3261.36363636364,"Helsinki","Pohjois-Helsinki","Koskela","00600",4,49,0,0,1,0,1,0,"<a href='https://op-koti.fi/kohde/522443'>https://op-koti.fi/kohde/522443</a>"
"515478","Luhtitalo","apartment",2,90000,90000,60,60,1500,"Somero","Somero","Joensuu","31400",0,18,0,1,1,0,0,0,"<a href='https://op-koti.fi/kohde/515478'>https://op-koti.fi/kohde/515478</a>"
"506572","Rivitalo","apartment",3,54859.89,64000,85,85,752.941176470588,"Pieksämäki","Pieksämäki","Tahiniemi","76100",1,40,1,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/506572'>https://op-koti.fi/kohde/506572</a>"
"522961","Omakotitalo","apartment",4,115000,115000,76,101,1138.61386138614,"Lahti","Lahti","Kunnas","15340",0,72,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/522961'>https://op-koti.fi/kohde/522961</a>"
"522815","Kerrostalo","apartment",2,115000,115000,50,50,2300,"Hyvinkää","Hyvinkää","Keskusta","05800",6,52,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/522815'>https://op-koti.fi/kohde/522815</a>"
"522867","Kerrostalo","apartment",2,105000,105000,61,61,1721.31147540984,"Riihimäki","Riihimäki","Keskusta","11100",2,66,1,0,1,0,1,0,"<a href='https://op-koti.fi/kohde/522867'>https://op-koti.fi/kohde/522867</a>"
"522647","Kerrostalo","apartment",2,106000,106000,46.5,46.5,2279.56989247312,"Kemi","Kemi","Keskusta","94100",3,17,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/522647'>https://op-koti.fi/kohde/522647</a>"
"522997","Omakotitalo","apartment",6,695000,695000,184.6,223.3,3112.40483654277,"Kuopio","Kuopio","Kaislastenlahti","71520",0,2,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/522997'>https://op-koti.fi/kohde/522997</a>"
"522948","Kerrostalo","apartment",4,65000,65000,82.5,82.5,787.878787878788,"Kangasniemi","Kangasniemi","Kangasniemi","51200",3,52,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/522948'>https://op-koti.fi/kohde/522948</a>"
"513293","Rivitalo","apartment",4,82000,82000,94,94,872.340425531915,"Haapavesi","Haapavesi","Keskusta","86600",0,43,0,1,0,0,1,0,"<a href='https://op-koti.fi/kohde/513293'>https://op-koti.fi/kohde/513293</a>"
"523265","Omakotitalo","apartment",3,73000,73000,92,104,701.923076923077,"Imatra","Imatra","Saareksiinmäki","55100",0,74,1,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/523265'>https://op-koti.fi/kohde/523265</a>"
"523298","Omakotitalo","apartment",4,99000,99000,119,139,712.230215827338,"Hamina","Hamina","Neuvoton","49490",0,45,0,1,0,0,1,0,"<a href='https://op-koti.fi/kohde/523298'>https://op-koti.fi/kohde/523298</a>"
"522993","Puutalo","apartment",2,84225.39,94000,53.5,53.5,1757.00934579439,"Vaasa","Vaasa","Keskusta","65100",2,137,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/522993'>https://op-koti.fi/kohde/522993</a>"
"520626","Omakotitalo","apartment",5,345000,345000,164,186,1854.83870967742,"Uusikaupunki","Uusikaupunki","Vohdensaari","23500",0,12,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/520626'>https://op-koti.fi/kohde/520626</a>"
"522724","Omakotitalo","apartment",4,178000,178000,108,155.5,1144.69453376206,"Kokkola","Kokkola","Hollihaka","67200",0,75,0,1,0,1,0,0,"<a href='https://op-koti.fi/kohde/522724'>https://op-koti.fi/kohde/522724</a>"
"522900","Kerrostalo","apartment",2,49600,53500,56,56,955.357142857143,"Keuruu","Keuruu","Kivelä","42700",3,38,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/522900'>https://op-koti.fi/kohde/522900</a>"
"522441","Omakotitalo","apartment",4,186000,186000,101.5,101.5,1832.51231527094,"Hankasalmi","Hankasalmi","Kirkonkylä","41520",0,15,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/522441'>https://op-koti.fi/kohde/522441</a>"
"522318","Rivitalo","apartment",4,131644.52,142000,86,86,1651.16279069767,"Rovaniemi","Rovaniemi","Nivavaara","96910",1,30,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/522318'>https://op-koti.fi/kohde/522318</a>"
"508415","Kerrostalo","apartment",1,40921.84,43000,41.5,41.5,1036.14457831325,"Jämsä","Jämsä","Keskusta","42100",1,35,1,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/508415'>https://op-koti.fi/kohde/508415</a>"
"522659","Kerrostalo","apartment",2,59119.5,65000,55.5,55.5,1171.17117117117,"Iisalmi","Iisalmi","Kirkonsalmi","74120",1,53,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/522659'>https://op-koti.fi/kohde/522659</a>"
"522681","Kerrostalo","apartment",3,125939.08,135000,57,57,2368.42105263158,"Järvenpää","Järvenpää","Keskusta","04400",3,47,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/522681'>https://op-koti.fi/kohde/522681</a>"
